Index,SMILES,Name,Classe
30,N=1OC(=CC1C2=NOC(=C2)C(OCC)OCC)C(OCC)OCC,"5-(diethoxymethyl)-3-[5-(diethoxymethyl)-1,2-oxazol-3-yl]-1,2-oxazole",0
31,O=C(O)C1C(=NOC1(C(=O)O)C)C=2C=CC=CC2,"5-methyl-3-phenyl-4,5-dihydro-1,2-oxazole-4,5-dicarboxylic acid",0
32,O=C(OCC1(C)CC2=CC3=C(C(=O)COC3)C(=C2C1)C)C,"{5,7-dimethyl-4-oxo-1H,3H,4H,6H,7H,8H-indeno[5,6-c]pyran-7-yl}methyl acetate",0
33,O=C(OC1C(=CC(=O)C(C)C1OC(=O)C)C2OC2C(O)(C)C)C,2-(acetyloxy)-3-[3-(2-hydroxypropan-2-yl)oxiran-2-yl]-6-methyl-5-oxocyclohex-3-en-1-yl acetate,0
34,O=C(OC1C(=CC(=O)C(C)C1O)C2OC2C(O)(C)C)C,6-hydroxy-2-[3-(2-hydroxypropan-2-yl)oxiran-2-yl]-5-methyl-4-oxocyclohex-2-en-1-yl acetate,0
35,O=C(OC1=CC2=C(OC34C(=O)C(=CC(=O)C4(C=CC(O)(C)C)C2C=C(C)C3)C)C=C1C)C,"10-(3-hydroxy-3-methylbut-1-en-1-yl)-5,13,16-trimethyl-11,14-dioxo-2-oxatetracyclo[7.5.3.0¹,¹⁰.0³,⁸]heptadeca-3(8),4,6,12,16-pentaen-6-yl acetate",0
36,O=C(O)C=1OC=C2C1C(=C3CC(C)(COC(=O)C)CC3C2)C,"6-[(acetyloxy)methyl]-6,8-dimethyl-4H,4aH,5H,6H,7H-indeno[5,6-c]furan-1-carboxylic acid",0
37,O=C(OC)C=1OC=C2C1C(=C3CC(C)(C)CC3C2)C,"methyl 6,6,8-trimethyl-4H,4aH,5H,6H,7H-indeno[5,6-c]furan-1-carboxylate",0
38,OC=1C=C(C=C2OC3(C)CCC(C(C12)C3)C(C)C)C,"5,9-dimethyl-12-(propan-2-yl)-8-oxatricyclo[7.3.1.0²,⁷]trideca-2,4,6-trien-3-ol",0
39,OC=1C=C(OC2CC(C)CCC2C(C)C)C=C(C1)C,3-methyl-5-{[5-methyl-2-(propan-2-yl)cyclohexyl]oxy}phenol,0
40,O=C1OC(C)CCCCCCCCCCCCCC=2C=C(OC)C=C(O)C12,"20-hydroxy-18-methoxy-3-methyl-3,4,5,6,7,8,9,10,11,12,13,14,15,16-tetradecahydro-1H-2-benzoxacyclooctadecin-1-one",0
41,O=C(O)C=1C(OC(=O)C)=CC(OC(=O)C)=CC1CCCCCCCCCCCCCC(OC(=O)C)C,"2,4-bis(acetyloxy)-6-[14-(acetyloxy)pentadecyl]benzoic acid",0
42,O=C(OC(C#CC(OC(=O)C(OC)(C=1C=CC=CC1)C(F)(F)F)CCCC)CC)C(OC)(C=2C=CC=CC2)C(F)(F)F,"6-[(3,3,3-trifluoro-2-methoxy-2-phenylpropanoyl)oxy]dec-4-yn-3-yl 3,3,3-trifluoro-2-methoxy-2-phenylpropanoate",0
43,OCC=CC(O)CC,"hex-2-ene-1,4-diol",0
44,O=C(OC=1C=C(OC2C(=CCC(C)C2)C(C)C)C=C(C1)C)C,3-methyl-5-{[5-methyl-2-(propan-2-yl)cyclohex-2-en-1-yl]oxy}phenyl acetate,0
45,O1C2=CC(=CC=C2C3CCCCC13C)C,"5,9-dimethyl-8-oxatricyclo[7.4.0.0²,⁷]trideca-2,4,6-triene",0
46,OC1=CC(=CC(O)=C1C2=C(CCC(C)C2)C(C)C)C,"5-methyl-2-[5-methyl-2-(propan-2-yl)cyclohex-1-en-1-yl]benzene-1,3-diol",0
47,OC=1C=C(C=C2OC3(CCC(C)CC3C12)C(C)C)C,"5,12-dimethyl-9-(propan-2-yl)-8-oxatricyclo[7.4.0.0²,⁷]trideca-2,4,6-trien-3-ol",0
48,O=C1NC(=O)C(=C1C)CCCCCCCCCCCCCCC(O)C,"3-(15-hydroxyhexadecyl)-4-methyl-2,5-dihydro-1H-pyrrole-2,5-dione",0
49,O=C1NC(=O)C(=C1C)CCCCCCCCCCCCCCC(=O)C,"3-methyl-4-(15-oxohexadecyl)-2,5-dihydro-1H-pyrrole-2,5-dione",0
50,O=C1OCC(=C1C)CCCCCCCCCCCCCCC(O)C,"4-(15-hydroxyhexadecyl)-3-methyl-2,5-dihydrofuran-2-one",0
51,O=C1OC(=CC=2C=CN=CC12)C=3C=CC=CC3,"3-phenyl-1H-pyrano[3,4-c]pyridin-1-one",0
52,O=C1OC=2C=3OC(C)C(OC3C(OC)=CC2C=C1)C4=CC=C(OC(=O)C)C(OC)=C4,"2-methoxy-4-{5-methoxy-2-methyl-9-oxo-2H,3H,9H-[1,4]dioxino[2,3-h]chromen-3-yl}phenyl acetate",0
53,O=C1C=2C=NC=CC2C=C(C=3C=CC=CC3)N1CC4=CNC=5C=CC=CC54,"2-[(1H-indol-3-yl)methyl]-3-phenyl-1,2-dihydro-2,7-naphthyridin-1-one",0
54,O=C1C=2C=NC=CC2CC(O)(N1CC3=CNC=4C=CC=CC43)C,"3-hydroxy-2-[(1H-indol-3-yl)methyl]-3-methyl-1,2,3,4-tetrahydro-2,7-naphthyridin-1-one",0
55,O=C1C=2C=NC=CC2C=C(N1CC3=CNC=4C=CC=CC43)C,"2-[(1H-indol-3-yl)methyl]-3-methyl-1,2-dihydro-2,7-naphthyridin-1-one",0
56,O=C1C2=C(C=C(N1CC3=CNC=4C=CC=CC43)C)CC5C=6NC=7C=CC=CC7C6CCN5C2,"17-[(1H-indol-3-yl)methyl]-18-methyl-3,13,17-triazapentacyclo[11.8.0.0²,¹⁰.0⁴,⁹.0¹⁵,²⁰]henicosa-2(10),4,6,8,15(20),18-hexaen-16-one",0
57,O=C(OC=1C=C(OC)C=2C=3C(OC)=CC(OC(=O)C)=C4C(=O)C(OC)=C(C(C43)=C5C2C1C(=O)C(OC)=C5CC(OC(=O)C)C)CC(OC(=O)C)C)C,"1-[4,9-bis(acetyloxy)-12-[2-(acetyloxy)propyl]-2,6,7,11-tetramethoxy-3,10-dioxo-3,10-dihydroperylen-1-yl]propan-2-yl acetate",0
58,O=C1C=C(OC)C2=C3C(OC)=CC(=O)C=4C(OC)=C(OC)C(=C(C43)C5=C2C1=C(OC)C(OC)=C5CC(O)C)CC(O)C,"6,7-bis(2-hydroxypropyl)-1,4,5,8,9,12-hexamethoxy-3,10-dihydroperylene-3,10-dione",0
59,OC1=CC=C(C=C1C=CC(O)(C)C)C,2-(3-hydroxy-3-methylbut-1-en-1-yl)-4-methylphenol,0
60,O=C1C=C(OC)C23OOC4(C=5C(C(=O)C(OC)=C4CC(O)C)=C(O)C=C(OC)C52)C=6C(=C(OC)C(O)=C1C63)CC(O)C,"5,14-dihydroxy-9,12-bis(2-hydroxypropyl)-3,8,13,18-tetramethoxy-19,20-dioxahexacyclo[8.8.2.1¹,¹¹.1²,⁶.0¹⁰,²².0¹⁵,²¹]docosa-2,4,6(22),8,11(21),12,14,17-octaene-7,16-dione",0
61,C=1C=CC2=C(C1)NC3=C2CCN4CC=5C=CC=CC5CC34C,"1-methyl-3,13-diazapentacyclo[11.8.0.0²,¹⁰.0⁴,⁹.0¹⁵,²⁰]henicosa-2(10),4,6,8,15,17,19-heptaene",0
62,O=C1C=C(N)C(=O)C2=C(N)C(OC)=CC(O)=C12,"2,8-diamino-5-hydroxy-7-methoxy-1,4-dihydronaphthalene-1,4-dione",0
63,OC=1C=C2OC=3C=C(OC)C4=C(OC(C=5C=CC=CC5)CC4)C3C6C2=C(OC(C=7C=CC=CC7)C6)C1,"9-methoxy-5,19-diphenyl-4,12,18-trioxapentacyclo[11.7.1.0²,¹¹.0³,⁸.0¹⁷,²¹]henicosa-2(11),3(8),9,13,15,17(21)-hexaen-15-ol",0
64,OC=1C=C2OC(C=3C=CC=CC3)CC4C5=C(OC(C1C)=C24)C=C(OC)C6=C5OC(C=7C=CC=CC7)CC6,"9-methoxy-14-methyl-5,19-diphenyl-4,12,18-trioxapentacyclo[11.7.1.0²,¹¹.0³,⁸.0¹⁷,²¹]henicosa-2(11),3(8),9,13,15,17(21)-hexaen-15-ol",0
65,O=C(OC=1C=C2OC3(OC4=CC(OC)=C5C(OC(C=6C=CC=CC6)CC5)=C4C(C2=C(OC(=O)C)C1C)C3)C=7C=CC=CC7)C,"19-(acetyloxy)-9-methoxy-18-methyl-5,13-diphenyl-4,12,14-trioxapentacyclo[11.7.1.0²,¹¹.0³,⁸.0¹⁵,²⁰]henicosa-2(11),3(8),9,15(20),16,18-hexaen-17-yl acetate",0
66,OC=1C=C2OC3CC(C)CCC3C(C2=C(C1)CCCCC)(C)C,"3,9,9-trimethyl-8-pentyl-2,3,4,4a,9,9a-hexahydro-1H-xanthen-6-ol",0
67,OC=1C=C(C=C2OC3=CC(=CC=C3C(C12)(C)C)C)CCCCC,"6,9,9-trimethyl-3-pentyl-9H-xanthen-1-ol",0
68,O=C(OC=1C=C2OC3C(=CCC(C)C3)C(C2=C(C1)CCCCC)(C)C)C,"3,9,9-trimethyl-8-pentyl-3,4,4a,9-tetrahydro-2H-xanthen-6-yl acetate",0
69,OC=1C=C(C=C2OC3C(=CCC(C)C3)C(C12)(C)C)CCCCC,"3,9,9-trimethyl-6-pentyl-3,4,4a,9-tetrahydro-2H-xanthen-8-ol",0
70,OC=1C=C2OC3C(=C(C)C)C(C2=C(C1)CCCCC)CC(C)C3,"11-methyl-3-pentyl-13-(propan-2-ylidene)-8-oxatricyclo[7.3.1.0²,⁷]trideca-2,4,6-trien-5-ol",0
71,OC=1C=C(C=C2OC3C(=C(C)C)C(C12)CC(C)C3)CCCCC,"11-methyl-5-pentyl-13-(propan-2-ylidene)-8-oxatricyclo[7.3.1.0²,⁷]trideca-2,4,6-trien-3-ol",0
72,OC=1C=C(C=C2OC(C)(C)C3CCC(C)CC3C12)CCCCC,"6,6,9-trimethyl-3-pentyl-6H,6aH,7H,8H,9H,10H,10aH-benzo[c]isochromen-1-ol",0
73,OC=1C=C2OC(C3=CCC(C)CC3C2=C(C1)CCCCC)(C)C,"6,6,9-trimethyl-1-pentyl-6H,8H,9H,10H,10aH-benzo[c]isochromen-3-ol",0
74,O=C1OC=2C=CC=CC2C=C1C=3C=CC=CC3OCC=4C=CC=CC4,3-[2-(benzyloxy)phenyl]-2H-chromen-2-one,0
75,O=C(O)C(C)C1CCCC1C(=O)O,2-(1-carboxyethyl)cyclopentane-1-carboxylic acid,0
76,O=CC(C)C1CCCC1C(=O)O,2-(1-oxopropan-2-yl)cyclopentane-1-carboxylic acid,0
77,O=C1C=C(N)C(=O)C=2C(OC(=O)C)=CC=C(OC(=O)C)C12,"4-(acetyloxy)-7-amino-5,8-dioxo-5,8-dihydronaphthalen-1-yl acetate",0
78,O=C1C=CC=2C=C3C=C(OC(=O)C)C=4C(=O)C=C(OC4C3=C(OC)C12)C,"11-methoxy-2-methyl-4,10-dioxo-4H,10H-indeno[5,6-h]chromen-5-yl acetate",0
79,O=C1C=C(OC2=C1C(OC)=C(C=3C=C4C(=C(OC)C23)C(=O)CC4)C)C,"5,11-dimethoxy-2,6-dimethyl-4H,8H,9H,10H-indeno[5,6-h]chromene-4,10-dione",0
80,O(CC)C1OCCN(C)C1,2-ethoxy-4-methylmorpholine,0
81,C#CCOC1OCCN(C)C1,4-methyl-2-(prop-2-yn-1-yloxy)morpholine,0
82,FC(F)(F)COC1OCCN(C)C1,"4-methyl-2-(2,2,2-trifluoroethoxy)morpholine",0
83,OC=1C=CC=CC1OC(C=2C=CC=CC2)C(O)C,2-(2-hydroxy-1-phenylpropoxy)phenol,0
84,O(C=1C=C(C=C(OC)C1OC)C2OC3=CC(=CC=C3OC2C)CC=C)C,"2-methyl-6-(prop-2-en-1-yl)-3-(3,4,5-trimethoxyphenyl)-2,3-dihydro-1,4-benzodioxine",0
85,O=C1C=C(OC2=C1C(OC)=CC3=CC4=C(C(OC)=C23)C(=O)CC4)C,"5,11-dimethoxy-2-methyl-4H,8H,9H,10H-indeno[5,6-h]chromene-4,10-dione",0
86,O=C1C=C(OC=2C1=C(O)C=C3C2CC4C(O)CCC4C3)C,"5,10-dihydroxy-2-methyl-4H,7H,7aH,8H,9H,10H,10aH,11H-indeno[5,6-h]chromen-4-one",0
87,O=C1C(=O)C2=C(OC(C)CC2)C=3C=C4C(=CC13)CCC4,"4-methyl-3-oxatetracyclo[8.7.0.0²,⁷.0¹²,¹⁶]heptadeca-1(17),2(7),10,12(16)-tetraene-8,9-dione",0
88,O=C1C2=C(O)C=C3C=C4C(=CC3=C2OC(C)C1)CCC4,"8-hydroxy-4-methyl-3-oxatetracyclo[8.7.0.0²,⁷.0¹²,¹⁶]heptadeca-1,7,9,11,16-pentaen-6-one",0
89,OC=1C=C2C(=C3OC(C)CCC13)CC4CCCC4C2,"4-methyl-3-oxatetracyclo[8.7.0.0²,⁷.0¹²,¹⁶]heptadeca-1,7,9-trien-8-ol",0
90,O=C1C2=C(O)C=C3C(=C2OC(C)C1)CC4CCCC4C3,"8-hydroxy-4-methyl-3-oxatetracyclo[8.7.0.0²,⁷.0¹²,¹⁶]heptadeca-1,7,9-trien-6-one",0
91,O=C1C=C(OC2=C1C(OC(=O)C)=CC3=CC4=C(C(=O)CC4)C(OC)=C23)C,"11-methoxy-2-methyl-4,10-dioxo-4H,8H,9H,10H-indeno[5,6-h]chromen-5-yl acetate",0
92,O=C1C(O)=C(C=2C=3C1=C(OC)C=C4OCOC5=CC(OC)=C6C(=O)C=7OC(C)CC7C2C6=C5C43)CC(O)C,"6-hydroxy-5-(2-hydroxypropyl)-9,17-dimethoxy-22-methyl-12,14,21-trioxaheptacyclo[13.11.0.0²,¹¹.0³,⁸.0⁴,²⁵.0¹⁸,²⁶.0²⁰,²⁴]hexacosa-1(15),2,4(25),5,8,10,16,18(26),20(24)-nonaene-7,19-dione",0
93,O=C1C=C2OCOC3=CC(=O)C=4C(N)=C(OC)C(=C5C4C3=C2C=6C1=C(N)C(OC)=C(C65)CC(O)C)CC(O)C,"7,19-diamino-5,21-bis(2-hydroxypropyl)-6,20-dimethoxy-12,14-dioxahexacyclo[13.8.0.0²,¹¹.0³,⁸.0⁴,²².0¹⁸,²³]tricosa-1,3(8),4,6,10,15,18(23),19,21-nonaene-9,17-dione",0
94,O=C(OC1=CC=C2C3=C1C(=O)CC(OC(=O)C)C3C4=CC=C(OC(=O)C)C5C(=O)CC(OC(=O)C)C2C45)C,"6,9,12-tris(acetyloxy)-4,10-dioxo-4,5,6,6a,6b¹,9a,10,11,12,12a-decahydroperylen-3-yl acetate",0
95,O1CN(CC=2C=CC=CC2)CCCC1OCC,"3-benzyl-7-ethoxy-1,3-oxazepane",0
96,O(CC)C1OC[N+](C)(CC=2C=CC=CC2)CCC1,"3-benzyl-7-ethoxy-3-methyl-1,3-oxazepan-3-ium",0
97,O=C(OC1OCCN(CC=2C=CC=CC2)C1)C,4-benzylmorpholin-2-yl acetate,0
98,O=C(OC1OCCN(CC)C1)C,4-ethylmorpholin-2-yl acetate,0
99,O=C(OC1OCCN(C)C1)CCC(C=2C=CC=CC2)C=3C=CC=CC3,"4-methylmorpholin-2-yl 4,4-diphenylbutanoate",0
100,O=C(OC1OCCN(C)C1)NCCCC,4-methylmorpholin-2-yl N-butylcarbamate,0
101,O=C(OC1OCCN(C)C1)C(C)(C)C,"4-methylmorpholin-2-yl 2,2-dimethylpropanoate",0
102,O=C(OC1OCCN(C)C1)COC,4-methylmorpholin-2-yl 2-methoxyacetate,0
103,O=C(OC1(C(=O)C2COC(CCC)CC2CC1OC(=O)C)C)C=3C(O)=CC(OC)=CC3C,6-(acetyloxy)-7-methyl-8-oxo-3-propyl-octahydro-1H-2-benzopyran-7-yl 2-hydroxy-4-methoxy-6-methylbenzoate,0
104,O=C(OC1(C(=O)C2=C(CC(OC2)CCC)CC1OC(=O)C)C)C=3C(O)=CC(OC)=CC3C,"6-(acetyloxy)-7-methyl-8-oxo-3-propyl-3,4,5,6,7,8-hexahydro-1H-2-benzopyran-7-yl 2-hydroxy-4-methoxy-6-methylbenzoate",0
105,O=C1C2=C(CC(OC2)C=CC)CC(O)C1(O)C,"6,7-dihydroxy-7-methyl-3-(prop-1-en-1-yl)-3,4,5,6,7,8-hexahydro-1H-2-benzopyran-8-one",0
106,O=C1OC=2C=C(O)C(=CC2C=C1C(=O)OCC)CC=C(C)CCC=C(C)C,"ethyl 6-(3,7-dimethylocta-2,6-dien-1-yl)-7-hydroxy-2-oxo-2H-chromene-3-carboxylate",0
107,O=CC1=CC=C(O)C(=C1O)CC=C(C)CCC=C(C)C,"3-(3,7-dimethylocta-2,6-dien-1-yl)-2,4-dihydroxybenzaldehyde",0
108,O=CC=1C=C(C(O)=CC1O)CC=C(C)CCC=C(C)C,"5-(3,7-dimethylocta-2,6-dien-1-yl)-2,4-dihydroxybenzaldehyde",0
109,O=CC=1C=C(C(O)=C(C1O)CC=C(C)CCC=C(C)C)CC=C(C)CCC=C(C)C,"3,5-bis(3,7-dimethylocta-2,6-dien-1-yl)-2,4-dihydroxybenzaldehyde",0
110,O=C1OC=2C=C3OC(C)(CCC=C(C)C)CCC3=CC2C=C1,"8-methyl-8-(4-methylpent-3-en-1-yl)-2H,6H,7H,8H-pyrano[3,2-g]chromen-2-one",0
111,O=C(OC1=CC(=CC=2OC(C=CC12)(C)CCC=C(C)CCC=C(C)C)C)C,"2-(4,8-dimethylnona-3,7-dien-1-yl)-2,7-dimethyl-2H-chromen-5-yl acetate",0
112,OC=1C=C(C(=C(O)C1CC=C(C)CCC=C(C)CCC=C(C)C)CC=C(C)CCC=C(C)CCC=C(C)C)C,"5-methyl-2,4-bis(3,7,11-trimethyldodeca-2,6,10-trien-1-yl)benzene-1,3-diol",0
113,O=C(OC1=CC=C(OC(=O)C)C=2C(=O)C3=C(O)C4=C(OC5OC(OC(=O)C)CC45OC(=O)C)C=C3C(=O)C12)C,"6,15,18-tris(acetyloxy)-2-hydroxy-13,20-dioxo-7,9-dioxapentacyclo[10.8.0.0³,¹⁰.0⁴,⁸.0¹⁴,¹⁹]icosa-1(12),2,10,14,16,18-hexaen-4-yl acetate",0
114,O=C(O)C1=CC=CC(C(=O)O)=C1CC(=O)NCCC2=CNC=3C=CC=CC32,"2-({[2-(1H-indol-3-yl)ethyl]carbamoyl}methyl)benzene-1,3-dicarboxylic acid",0
115,OCC1=CC=CC2=C1C(O)C3C=4NC=5C=CC=CC5C4CCN3C2,"19-(hydroxymethyl)-3,13-diazapentacyclo[11.8.0.0²,¹⁰.0⁴,⁹.0¹⁵,²⁰]henicosa-2(10),4,6,8,15(20),16,18-heptaen-21-ol",0
116,OCC1=CC=CC2=C1CC3C=4NC=5C=CC=CC5C4CCN3C2,"{3,13-diazapentacyclo[11.8.0.0²,¹⁰.0⁴,⁹.0¹⁵,²⁰]henicosa-2(10),4,6,8,15(20),16,18-heptaen-19-yl}methanol",0
117,OCC1=CC=CC2=C1C=C3C=4NC=5C=CC=CC5C4CCN3C2,"{3,13-diazapentacyclo[11.8.0.0²,¹⁰.0⁴,⁹.0¹⁵,²⁰]henicosa-1(21),2(10),4,6,8,15,17,19-octaen-19-yl}methanol",0
118,O=C(OC)C1CCCC1C2(OC2C(=O)OCC)C,ethyl 3-[2-(methoxycarbonyl)cyclopentyl]-3-methyloxirane-2-carboxylate,0
119,O=C1OC=2C=CC(OCC=C(C)CCC=C(C)C)=CC2C=C1C=3C=CC=CC3,"6-[(3,7-dimethylocta-2,6-dien-1-yl)oxy]-3-phenyl-2H-chromen-2-one",0
120,O=C(C=CC1=CC=C(O)C=C1)C=2C=C(C(OC)=C(C2)C(C)(C)C)C(C)(C)C,"1-(3,5-di-tert-butyl-4-methoxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one",0
121,O=C(C=CC=1C=C(C(O)=C(C1)C(C)(C)C)C(C)(C)C)C=2C=C(C(OC)=C(C2)C(C)(C)C)C(C)(C)C,"3-(3,5-di-tert-butyl-4-hydroxyphenyl)-1-(3,5-di-tert-butyl-4-methoxyphenyl)prop-2-en-1-one",0
122,OC=1C(=CC(=CC1C(C)(C)C)C2COC=3C=CC=CC3C2)C(C)(C)C,"2,6-di-tert-butyl-4-(3,4-dihydro-2H-1-benzopyran-3-yl)phenol",0
123,OC1=CC=C(C=CC2=CC=C(O)C(=C2)CC=C)C=C1CC=C,4-{2-[4-hydroxy-3-(prop-2-en-1-yl)phenyl]ethenyl}-2-(prop-2-en-1-yl)phenol,0
124,O=C1C(=COC=2C=C(OCC=3C=CC=CC3)C(OCC=4C=CC=CC4)=CC21)C=5C=CC(OC)=C(OCC=6C=CC=CC6)C5OC,"6,7-bis(benzyloxy)-3-[3-(benzyloxy)-2,4-dimethoxyphenyl]-4H-chromen-4-one",0
125,C#CCC(O)(C=1OC=CC1)C=2C=CC=CC2,1-(furan-2-yl)-1-phenylbut-3-yn-1-ol,0
126,C#CCC(O)(C=1SC=CC1)C=2C=CC=CC2,1-phenyl-1-(thiophen-2-yl)but-3-yn-1-ol,0
127,C#CCC(O)(C=1C=NC=NC1)C=2C=CC=CC2,1-phenyl-1-(pyrimidin-5-yl)but-3-yn-1-ol,0
128,C#CCC(O)(C=1C=CC=CC1)C2=CC=C(C=C2)C,1-(4-methylphenyl)-1-phenylbut-3-yn-1-ol,0
129,FC1=CC=C(C=C1)C(O)(C=2C=CC=CC2)CC#C,1-(4-fluorophenyl)-1-phenylbut-3-yn-1-ol,0
130,O=C(OC1=CC=C(C=C1)C(O)(C=2C=CC=CC2)CC#C)C,4-(1-hydroxy-1-phenylbut-3-yn-1-yl)phenyl acetate,0
131,O=C(OC)C=1N=C2C3=C(C1)C=4C=CC=CC4N3C(C)C5C(OC=C(C(=O)OC)C5C2)OC(=O)C,"10,15-dimethyl 18-(acetyloxy)-20-methyl-17-oxa-1,11-diazapentacyclo[10.8.1.0²,⁷.0⁸,²¹.0¹⁴,¹⁹]henicosa-2,4,6,8(21),9,11,15-heptaene-10,15-dicarboxylate",0
132,O=C(OC)C(OC)C(OC=1C=CC=CC1)C=2C=CC=CC2,methyl 2-methoxy-3-phenoxy-3-phenylpropanoate,0
133,O=C(O)C(O)C(OC=1C=CC=CC1)C=2C=CC=CC2,2-hydroxy-3-phenoxy-3-phenylpropanoic acid,0
134,N#CC(O)C(OC=1C=CC=CC1)C=2C=CC=CC2,2-hydroxy-3-phenoxy-3-phenylpropanenitrile,0
135,O=C1OC(C2=COC(=C(OC)C2=O)CCC)C=3C(OC)=CC(OC)=CC13,"4,6-dimethoxy-3-(5-methoxy-4-oxo-6-propyl-4H-pyran-3-yl)-1,3-dihydro-2-benzofuran-1-one",0
136,O=C1OC(C2=COC(=C(OC(=O)C)C2=O)CCC)C=3C(OC)=CC(OC)=CC13,"5-(5,7-dimethoxy-3-oxo-1,3-dihydro-2-benzofuran-1-yl)-4-oxo-2-propyl-4H-pyran-3-yl acetate",0
137,O=C1OC(C2=COC(=C(O)C2=O)CCC)C=3C(OC)=CC(OC)=CC13,"3-(5-hydroxy-4-oxo-6-propyl-4H-pyran-3-yl)-4,6-dimethoxy-1,3-dihydro-2-benzofuran-1-one",0
138,O=C(OC)C=1C=C(OC)C=C(OC)C1C(=O)C2=COC(=C(O)C2=O)CCC,"methyl 2-(5-hydroxy-4-oxo-6-propyl-4H-pyran-3-carbonyl)-3,5-dimethoxybenzoate",0
139,O=C(O)C(=CC=C(C)C)C1OC(=O)C(=C1O)CCCCCCC,"2-(4-heptyl-3-hydroxy-5-oxo-2,5-dihydrofuran-2-yl)-5-methylhexa-2,4-dienoic acid",0
140,O=C(O)C(=CC=C(C)C)CC(=O)O,2-(3-methylbut-2-en-1-ylidene)butanedioic acid,0
141,OC=1C=C2OC3(CCC(C)C(C2=C(C1)CCCCC)C3)C(C)C,"12-methyl-3-pentyl-9-(propan-2-yl)-8-oxatricyclo[7.3.1.0²,⁷]trideca-2,4,6-trien-5-ol",0
142,OC=1C=C(C=C2OC3(CCC(C)C(C12)C3)C(C)C)CCCCC,"12-methyl-5-pentyl-9-(propan-2-yl)-8-oxatricyclo[7.3.1.0²,⁷]trideca-2,4,6-trien-3-ol",0
143,OC=1C=C(C=C2OC(N3CCCC3C12)(C)C)CCCCC,"7,7-dimethyl-11-pentyl-8-oxa-6-azatricyclo[7.4.0.0²,⁶]trideca-1(13),9,11-trien-13-ol",0
144,OC=1C=C(O)C(=C(C1)CCCCC)C2NCCOC2,"4-(morpholin-3-yl)-5-pentylbenzene-1,3-diol",0
145,OC=1C=C(O)C(=C(C1)CCCCC)C2NCCSC2,"5-pentyl-4-(thiomorpholin-3-yl)benzene-1,3-diol",0
146,OC=1C=C(O)C(=C(C1)CCCCC)C2NCCCC2,"5-pentyl-4-(piperidin-2-yl)benzene-1,3-diol",0
147,OC=1C=C(O)C(=C(C1)CCCCC)C2N(CCC2)C(C)C,"5-pentyl-4-[1-(propan-2-yl)pyrrolidin-2-yl]benzene-1,3-diol",0
148,OC=1C=C(C=C(O)C1C2NCCSC2)CCCCC,"5-pentyl-2-(thiomorpholin-3-yl)benzene-1,3-diol",0
149,OC=1C=C(C=C(O)C1C2NCCC2)CCCCC,"5-pentyl-2-(pyrrolidin-2-yl)benzene-1,3-diol",0
150,O=CN1CCOCC1C=2C(O)=CC(O)=CC2CCCCC,"3-(2,4-dihydroxy-6-pentylphenyl)morpholine-4-carbaldehyde",0
151,O=C1NC(C=2C(O)=CC(O)=CC2CCCCC)CSC1,"5-(2,4-dihydroxy-6-pentylphenyl)thiomorpholin-3-one",0
152,O=C1N(C(C=2C(O)=CC(O)=CC2CCCCC)CC1)C(C)C,"5-(2,4-dihydroxy-6-pentylphenyl)-1-(propan-2-yl)pyrrolidin-2-one",0
153,O=C1NC(C=2C(O)=CC(O)=CC2CCCCC)CC1,"5-(2,4-dihydroxy-6-pentylphenyl)pyrrolidin-2-one",0
154,O=C1NC(C2=C(O)C=C(C=C2O)CCCCC)CSC1,"5-(2,6-dihydroxy-4-pentylphenyl)thiomorpholin-3-one",0
155,O=C1N(CC=C)C(C2=C(O)C=C(C=C2O)CCCCC)CC1,"5-(2,6-dihydroxy-4-pentylphenyl)-1-(prop-2-en-1-yl)pyrrolidin-2-one",0
156,O=C1N(C(C2=C(O)C=C(C=C2O)CCCCC)CC1)C(C)C,"5-(2,6-dihydroxy-4-pentylphenyl)-1-(propan-2-yl)pyrrolidin-2-one",0
157,O=C1NC(C2=C(O)C=C(C=C2O)CCCCC)CC1,"5-(2,6-dihydroxy-4-pentylphenyl)pyrrolidin-2-one",0
158,OC=1C=C(C=C2SC(C)(C)CC(=NCCCCC)C12)CCCCC,"2,2-dimethyl-7-pentyl-4-(pentylimino)-3,4-dihydro-2H-1-benzothiopyran-5-ol",0
159,OC=1C=C(C=C2SC(C)(C)CC(=NCCC)C12)CCCCC,"2,2-dimethyl-7-pentyl-4-(propylimino)-3,4-dihydro-2H-1-benzothiopyran-5-ol",0
160,OC=1C=C(C=C2OC(C)(C)CC(=NCCCC)C12)C(C)(C)CCCCCC,"4-(butylimino)-2,2-dimethyl-7-(2-methyloctan-2-yl)-3,4-dihydro-2H-1-benzopyran-5-ol",0
161,OC=1C=C(OCCCC)C=C2OC(C)(C)CC(=NCCCCCCCC)C12,"7-butoxy-2,2-dimethyl-4-(octylimino)-3,4-dihydro-2H-1-benzopyran-5-ol",0
162,OC=1C=C(OCCCC)C=C2OC(C)(C)CC(=NCCCCC)C12,"7-butoxy-2,2-dimethyl-4-(pentylimino)-3,4-dihydro-2H-1-benzopyran-5-ol",0
